event_id,event_ts,user_id,channel,title,genre,device,watch_minutes,completed,age,gender,city,date,hour
E015132,2026-02-26 02:30:00,U00236,DITU,Streaming Exclusive 01,Entertainment,Smart TV,34,False,58,F,Medellín,2026-02-26,2
E015133,2026-02-09 23:39:00,U03803,DITU,Regional Report,Sports,Mobile,50,False,63,M,Cali,2026-02-09,23
E015134,2026-02-13 07:58:00,U03255,YouTube,Weekend Special,Novela,Mobile,11,True,29,M,Bogotá,2026-02-13,7
E015135,2026-02-15 07:16:00,U04988,TV,Prime Novela B,Documentary,Desktop,25,False,70,F,Bogotá,2026-02-15,7
E015136,2026-03-02 22:36:00,U03327,DITU,Regional Report,Documentary,Mobile,46,False,25,M,Barranquilla,2026-03-02,22
E015137,2026-03-05 22:10:00,U04650,YouTube,Late Night Desk,News,Smart TV,14,False,31,M,Cali,2026-03-05,22
E015138,2026-02-10 11:08:00,U00781,YouTube,Streaming Exclusive 01,News,Smart TV,13,True,67,F,Barranquilla,2026-02-10,11
E015139,2026-02-01 17:24:00,U00825,Portal,Match Night,Entertainment,Smart TV,3,True,52,M,Cali,2026-02-01,17
E015140,2026-01-04 19:56:00,U03327,Radio,Weekend Special,News,Mobile,15,True,25,M,Barranquilla,2026-01-04,19
E015141,2026-03-12 03:06:00,U03740,TV,Regional Report,Sports,Smart TV,4,False,65,F,Cali,2026-03-12,3
E015142,2026-01-21 08:31:00,U01939,Radio,Prime Novela B,Documentary,Mobile,11,False,72,M,Bogotá,2026-01-21,8
E015143,2026-02-09 01:51:00,U02155,Radio,Radio Morning Drive,Documentary,Smart TV,49,False,57,M,Medellín,2026-02-09,1
E015144,2026-03-31 08:04:00,U01909,DITU,Match Night,Kids,Smart TV,31,False,18,M,Other,2026-03-31,8
E015145,2026-03-12 15:12:00,U00240,Portal,Prime Novela A,Entertainment,Mobile,11,False,53,F,Cali,2026-03-12,15
E015146,2026-02-01 03:03:00,U04388,YouTube,Prime Novela A,Documentary,Tablet,26,False,19,F,Bogotá,2026-02-01,3
E015147,2026-02-12 17:50:00,U04537,Portal,Morning News Live,Kids,Radio set,30,False,20,F,Bogotá,2026-02-12,17
E015148,2026-01-30 05:29:00,U04763,YouTube,Prime Novela A,Kids,Tablet,1,True,21,F,Cali,2026-01-30,5
E015149,2026-02-26 08:33:00,U02522,Radio,Portal Catch-up,Novela,Smart TV,22,True,18,F,Bucaramanga,2026-02-26,8
E015150,2026-01-14 18:01:00,U00851,TV,Kids Club,Kids,Mobile,13,False,73,M,Bogotá,2026-01-14,18
E015151,2026-03-27 17:42:00,U02021,YouTube,Late Night Desk,Kids,Smart TV,12,False,33,M,Bogotá,2026-03-27,17
E015152,2026-03-30 20:13:00,U03421,TV,Match Night,Sports,Smart TV,9,False,46,M,Medellín,2026-03-30,20
E015153,2026-01-27 20:53:00,U00867,Radio,Regional Report,Documentary,Mobile,26,False,64,F,Barranquilla,2026-01-27,20
E015154,2026-01-21 17:47:00,U00774,TV,Morning News Live,Novela,Mobile,30,True,58,M,Barranquilla,2026-01-21,17
E015155,2026-02-18 12:46:00,U04963,DITU,Talk Show Central,Kids,Smart TV,35,False,74,F,Bogotá,2026-02-18,12
E015156,2026-02-28 05:08:00,U00176,Portal,Talk Show Central,Novela,Desktop,4,False,43,M,Medellín,2026-02-28,5
E015157,2026-02-27 22:11:00,U02992,DITU,Weekend Special,Novela,Mobile,39,False,53,F,Barranquilla,2026-02-27,22
E015158,2026-01-04 18:49:00,U00748,YouTube,Prime Novela A,News,Desktop,13,True,34,F,Bucaramanga,2026-01-04,18
E015159,2026-03-05 23:49:00,U00110,DITU,Weekend Special,Sports,Smart TV,41,False,57,M,Medellín,2026-03-05,23
E015160,2026-01-06 23:34:00,U03174,YouTube,Streaming Exclusive 01,Novela,Mobile,1,False,36,M,Cali,2026-01-06,23
E015161,2026-01-31 18:39:00,U00920,Portal,Radio Morning Drive,Kids,Mobile,27,True,53,F,Other,2026-01-31,18
E015162,2026-03-06 12:11:00,U03633,Radio,Late Night Desk,Kids,Tablet,30,False,18,F,Barranquilla,2026-03-06,12
E015163,2026-03-21 20:05:00,U04123,DITU,Streaming Exclusive 02,Entertainment,Desktop,17,False,74,F,Bogotá,2026-03-21,20
E015164,2026-02-27 03:57:00,U02536,YouTube,Morning News Live,Entertainment,Radio set,12,True,73,M,Bogotá,2026-02-27,3
E015165,2026-01-15 09:00:00,U00835,DITU,Prime Novela A,Kids,Desktop,49,False,66,F,Medellín,2026-01-15,9
E015166,2026-03-03 05:09:00,U04759,Radio,Prime Novela B,Sports,Tablet,51,True,42,F,Barranquilla,2026-03-03,5
E015167,2026-01-04 08:00:00,U01862,YouTube,Prime Novela A,Documentary,Desktop,22,False,33,F,Cali,2026-01-04,8
E015168,2026-01-21 18:53:00,U03821,DITU,Morning News Live,Sports,Smart TV,26,False,23,F,Bogotá,2026-01-21,18
E015169,2026-01-12 03:16:00,U00965,DITU,YouTube Clip Hour,News,Smart TV,8,True,71,M,Barranquilla,2026-01-12,3
E015170,2026-03-30 15:21:00,U00809,TV,Match Night,Kids,Mobile,21,False,39,F,Cali,2026-03-30,15
E015171,2026-02-03 03:39:00,U03372,Radio,Prime Novela B,Sports,Radio set,1,False,30,F,Bogotá,2026-02-03,3
E015172,2026-02-20 06:05:00,U01040,TV,Prime Novela B,Novela,Smart TV,14,False,64,F,Bogotá,2026-02-20,6
E015173,2026-03-13 03:40:00,U02665,TV,Radio Morning Drive,Kids,Desktop,20,False,28,F,Cali,2026-03-13,3
E015174,2026-03-29 06:13:00,U02981,DITU,Prime Novela A,Novela,Mobile,29,True,58,M,Bogotá,2026-03-29,6
E015175,2026-03-31 14:15:00,U00612,YouTube,Morning News Live,Sports,Mobile,16,False,43,F,Bogotá,2026-03-31,14
E015176,2026-01-15 18:36:00,U01667,YouTube,Prime Novela B,Documentary,Radio set,11,False,60,M,Bogotá,2026-01-15,18
E015177,2026-02-05 10:52:00,U00967,TV,Streaming Exclusive 01,Entertainment,Smart TV,30,True,51,F,Cali,2026-02-05,10
E015178,2026-02-06 11:00:00,U00005,TV,Streaming Exclusive 01,Novela,Tablet,28,True,41,M,Bogotá,2026-02-06,11
E015179,2026-03-13 15:51:00,U04746,TV,Prime Novela B,Entertainment,Smart TV,7,False,34,M,Other,2026-03-13,15
E015180,2026-01-31 05:04:00,U00122,YouTube,Morning News Live,News,Smart TV,16,True,55,M,Other,2026-01-31,5
E015181,2026-01-21 19:33:00,U04148,Radio,Late Night Desk,Sports,Mobile,29,True,66,F,Bogotá,2026-01-21,19
E015182,2026-03-09 22:57:00,U02041,Radio,Prime Novela B,Novela,Mobile,44,False,33,Other,Bogotá,2026-03-09,22
E015183,2026-02-14 13:27:00,U01385,YouTube,Kids Club,Sports,Smart TV,15,True,38,F,Other,2026-02-14,13
E015184,2026-03-09 06:45:00,U02619,DITU,Late Night Desk,Novela,Radio set,23,False,54,F,Bogotá,2026-03-09,6
E015185,2026-02-04 04:36:00,U04580,DITU,Portal Catch-up,Entertainment,Smart TV,25,False,33,F,Other,2026-02-04,4
E015186,2026-02-13 18:56:00,U03267,Portal,Talk Show Central,Kids,Smart TV,18,False,59,F,Medellín,2026-02-13,18
E015187,2026-01-01 19:43:00,U00403,YouTube,Prime Novela A,Documentary,Tablet,8,True,34,M,Bogotá,2026-01-01,19
E015188,2026-01-02 10:52:00,U03816,TV,Weekend Special,Kids,Smart TV,45,True,20,F,Medellín,2026-01-02,10
E015189,2026-01-01 00:45:00,U03818,TV,Talk Show Central,Entertainment,Mobile,25,False,63,F,Barranquilla,2026-01-01,0
E015190,2026-01-16 18:26:00,U04844,DITU,Radio Morning Drive,Entertainment,Mobile,17,True,27,M,Bogotá,2026-01-16,18
E015191,2026-02-01 06:52:00,U01011,YouTube,Talk Show Central,Novela,Smart TV,28,False,31,F,Other,2026-02-01,6
E015192,2026-01-05 12:34:00,U04195,Radio,Match Night,Sports,Mobile,47,False,49,F,Medellín,2026-01-05,12
E015193,2026-01-15 11:13:00,U01851,TV,Prime Novela B,Kids,Radio set,24,True,20,M,Bogotá,2026-01-15,11
E015194,2026-03-18 05:33:00,U01780,Portal,Portal Catch-up,News,Mobile,33,False,56,M,Barranquilla,2026-03-18,5
E015195,2026-03-18 21:52:00,U03166,Radio,Morning News Live,Documentary,Mobile,46,True,39,M,Barranquilla,2026-03-18,21
E015196,2026-01-27 01:54:00,U02674,DITU,Morning News Live,Novela,Desktop,36,True,27,F,Bogotá,2026-01-27,1
E015197,2026-03-27 04:23:00,U01149,TV,Morning News Live,Sports,Smart TV,5,False,56,F,Bogotá,2026-03-27,4
E015198,2026-01-11 14:42:00,U01080,TV,Kids Club,Entertainment,Mobile,1,False,65,F,Bogotá,2026-01-11,14
E015199,2026-01-03 19:49:00,U03252,YouTube,Regional Report,Documentary,Mobile,21,False,60,F,Medellín,2026-01-03,19
E015200,2026-02-01 21:00:00,U04844,TV,Match Night,Kids,Smart TV,28,False,27,M,Bogotá,2026-02-01,21
E015201,2026-01-24 19:49:00,U01148,Radio,Streaming Exclusive 01,Sports,Mobile,35,False,61,F,Medellín,2026-01-24,19
E015202,2026-01-07 22:56:00,U02678,Portal,Streaming Exclusive 01,Documentary,Desktop,16,True,67,M,Bogotá,2026-01-07,22
E015203,2026-03-18 06:29:00,U01535,Portal,Morning News Live,Documentary,Mobile,21,False,64,F,Bogotá,2026-03-18,6
E015204,2026-03-30 02:19:00,U01249,YouTube,Radio Morning Drive,Entertainment,Mobile,17,False,35,M,Bogotá,2026-03-30,2
E015205,2026-01-25 08:02:00,U03977,TV,Prime Novela A,Novela,Mobile,15,True,53,F,Bucaramanga,2026-01-25,8
E015206,2026-01-29 08:25:00,U03621,YouTube,Regional Report,News,Mobile,13,True,74,M,Bogotá,2026-01-29,8
E015207,2026-03-06 15:42:00,U02398,YouTube,Match Night,Entertainment,Mobile,16,False,33,M,Medellín,2026-03-06,15
E015208,2026-03-25 23:25:00,U02440,TV,Late Night Desk,News,Mobile,18,False,19,M,Bogotá,2026-03-25,23
E015209,2026-01-26 19:35:00,U02128,DITU,Talk Show Central,News,Mobile,1,False,52,F,Bogotá,2026-01-26,19
E015210,2026-03-03 10:41:00,U04984,DITU,Streaming Exclusive 02,Entertainment,Mobile,24,True,39,M,Bucaramanga,2026-03-03,10
E015211,2026-01-03 01:58:00,U04731,YouTube,Portal Catch-up,News,Mobile,1,True,70,F,Bogotá,2026-01-03,1
E015212,2026-02-20 22:47:00,U00374,TV,Morning News Live,Novela,Radio set,39,True,38,F,Bogotá,2026-02-20,22
E015213,2026-03-30 20:15:00,U04081,YouTube,YouTube Clip Hour,Sports,Mobile,4,False,69,F,Bucaramanga,2026-03-30,20
E015214,2026-02-12 19:04:00,U01678,Radio,Streaming Exclusive 02,Entertainment,Smart TV,20,True,40,F,Other,2026-02-12,19
E015215,2026-02-27 17:43:00,U03266,DITU,Late Night Desk,Sports,Smart TV,26,False,53,F,Medellín,2026-02-27,17
E015216,2026-03-03 20:44:00,U04710,TV,Prime Novela A,Documentary,Mobile,35,True,41,F,Cali,2026-03-03,20
E015217,2026-02-26 21:44:00,U02108,DITU,Streaming Exclusive 01,Documentary,Mobile,53,False,24,M,Bogotá,2026-02-26,21
E015218,2026-03-03 18:21:00,U02306,DITU,Portal Catch-up,Documentary,Smart TV,23,True,21,M,Barranquilla,2026-03-03,18
E015219,2026-03-21 19:17:00,U03131,Radio,Streaming Exclusive 01,Documentary,Desktop,30,False,37,F,Medellín,2026-03-21,19
E015220,2026-01-01 22:43:00,U01559,DITU,Portal Catch-up,Entertainment,Smart TV,34,False,74,F,Medellín,2026-01-01,22
E015221,2026-03-21 14:44:00,U01319,TV,Radio Morning Drive,Documentary,Smart TV,41,False,42,M,Barranquilla,2026-03-21,14
E015222,2026-03-23 16:48:00,U03025,TV,Kids Club,Sports,Mobile,1,True,38,M,Bogotá,2026-03-23,16
E015223,2026-03-23 08:40:00,U01039,TV,Radio Morning Drive,Novela,Desktop,7,False,41,F,Bogotá,2026-03-23,8
E015224,2026-02-03 02:48:00,U03323,YouTube,Morning News Live,News,Smart TV,31,False,62,F,Barranquilla,2026-02-03,2
E015225,2026-02-22 11:16:00,U01248,TV,Streaming Exclusive 02,Sports,Smart TV,39,False,43,M,Other,2026-02-22,11
E015226,2026-02-01 19:04:00,U00465,Portal,Match Night,News,Mobile,3,False,16,F,Bogotá,2026-02-01,19
E015227,2026-03-17 15:04:00,U00506,YouTube,Match Night,Sports,Mobile,37,True,42,M,Bucaramanga,2026-03-17,15
E015228,2026-02-06 14:14:00,U01297,YouTube,YouTube Clip Hour,News,Radio set,17,False,31,F,Cali,2026-02-06,14
E015229,2026-01-29 04:05:00,U00511,TV,Portal Catch-up,Novela,Radio set,26,True,74,M,Bogotá,2026-01-29,4
E015230,2026-03-03 16:12:00,U01545,TV,Talk Show Central,Entertainment,Smart TV,42,False,29,F,Medellín,2026-03-03,16
E015231,2026-01-05 10:37:00,U02090,DITU,Match Night,Kids,Smart TV,22,True,17,F,Other,2026-01-05,10
E015232,2026-02-03 20:11:00,U01230,DITU,Kids Club,Novela,Smart TV,29,True,33,F,Barranquilla,2026-02-03,20
E015233,2026-01-19 13:34:00,U02671,YouTube,Weekend Special,News,Mobile,12,False,62,F,Barranquilla,2026-01-19,13
E015234,2026-02-03 15:28:00,U01915,YouTube,Streaming Exclusive 01,Novela,Smart TV,16,False,35,M,Bogotá,2026-02-03,15
E015235,2026-02-10 09:17:00,U00401,Radio,Regional Report,Novela,Smart TV,46,True,74,F,Medellín,2026-02-10,9
E015236,2026-01-06 17:05:00,U01674,YouTube,Match Night,Documentary,Mobile,13,False,60,F,Bogotá,2026-01-06,17
E015237,2026-03-19 19:40:00,U00061,TV,Streaming Exclusive 01,Novela,Smart TV,20,True,70,M,Cali,2026-03-19,19
E015238,2026-02-07 11:56:00,U03658,DITU,Regional Report,News,Mobile,44,True,70,M,Bogotá,2026-02-07,11
E015239,2026-02-02 07:01:00,U02215,Radio,Streaming Exclusive 01,News,Tablet,45,False,22,F,Cali,2026-02-02,7
E015240,2026-01-14 10:52:00,U02995,TV,Weekend Special,Entertainment,Smart TV,24,True,61,M,Other,2026-01-14,10
E015241,2026-03-31 14:54:00,U00713,TV,Late Night Desk,Kids,Desktop,21,False,58,M,Bucaramanga,2026-03-31,14
E015242,2026-03-19 00:04:00,U02146,Radio,Radio Morning Drive,Novela,Smart TV,29,False,42,F,Other,2026-03-19,0
E015243,2026-02-13 08:51:00,U04046,TV,Late Night Desk,Entertainment,Tablet,7,False,16,M,Other,2026-02-13,8
E015244,2026-01-31 02:32:00,U01001,YouTube,Radio Morning Drive,News,Mobile,23,False,63,F,Medellín,2026-01-31,2
E015245,2026-02-12 01:46:00,U04921,TV,Kids Club,Sports,Desktop,33,False,73,F,Bogotá,2026-02-12,1
E015246,2026-03-28 11:28:00,U02104,YouTube,Late Night Desk,Sports,Smart TV,20,False,23,F,Cali,2026-03-28,11
E015247,2026-01-20 22:12:00,U00683,TV,Morning News Live,Documentary,Mobile,11,True,72,F,Medellín,2026-01-20,22
E015248,2026-03-03 14:34:00,U00903,Radio,Kids Club,Sports,Desktop,30,False,28,M,Cali,2026-03-03,14
E015249,2026-03-23 07:41:00,U02311,TV,Prime Novela A,Kids,Mobile,24,True,32,F,Medellín,2026-03-23,7
E015250,2026-03-10 01:17:00,U04761,DITU,Morning News Live,News,Smart TV,44,True,73,F,Other,2026-03-10,1
E015251,2026-03-20 07:32:00,U02360,Portal,Kids Club,Entertainment,Smart TV,10,True,28,F,Bogotá,2026-03-20,7
E015252,2026-03-27 07:08:00,U00869,YouTube,Talk Show Central,Sports,Smart TV,25,True,42,F,Bogotá,2026-03-27,7
E015253,2026-01-06 09:35:00,U01941,DITU,Talk Show Central,Sports,Desktop,53,True,25,M,Bogotá,2026-01-06,9
E015254,2026-01-22 12:05:00,U04294,DITU,Streaming Exclusive 02,News,Radio set,41,True,21,F,Cali,2026-01-22,12
E015255,2026-01-13 23:56:00,U04922,YouTube,Prime Novela A,News,Smart TV,14,True,67,F,Bogotá,2026-01-13,23
E015256,2026-02-21 01:20:00,U03078,Radio,Streaming Exclusive 02,News,Smart TV,35,False,64,F,Barranquilla,2026-02-21,1
E015257,2026-02-06 16:03:00,U04330,YouTube,Kids Club,Novela,Mobile,6,False,67,F,Barranquilla,2026-02-06,16
E015258,2026-01-04 15:58:00,U04055,DITU,Prime Novela B,Entertainment,Mobile,1,False,16,M,Bogotá,2026-01-04,15
E015259,2026-02-20 04:21:00,U02122,DITU,Prime Novela A,News,Radio set,53,True,72,M,Other,2026-02-20,4
E015260,2026-01-10 01:38:00,U04443,YouTube,Portal Catch-up,Sports,Smart TV,12,True,56,F,Cali,2026-01-10,1
E015261,2026-02-06 15:47:00,U00377,Radio,Talk Show Central,Documentary,Smart TV,63,True,59,M,Bogotá,2026-02-06,15
E015262,2026-02-02 23:49:00,U04020,TV,Prime Novela B,Entertainment,Smart TV,31,False,56,M,Bogotá,2026-02-02,23
E015263,2026-03-22 10:10:00,U02907,DITU,Kids Club,Sports,Mobile,37,False,52,M,Medellín,2026-03-22,10
E015264,2026-03-03 10:12:00,U02947,TV,Portal Catch-up,News,Smart TV,26,True,50,M,Bucaramanga,2026-03-03,10
E015265,2026-02-26 04:16:00,U04676,YouTube,Kids Club,Sports,Smart TV,6,False,37,F,Bogotá,2026-02-26,4
E015266,2026-03-16 20:27:00,U01335,Portal,Kids Club,Sports,Mobile,6,True,47,F,Bogotá,2026-03-16,20
E015267,2026-01-17 05:56:00,U00989,YouTube,Portal Catch-up,Entertainment,Mobile,4,True,30,M,Bogotá,2026-01-17,5
E015268,2026-01-24 01:49:00,U03301,Portal,Match Night,News,Mobile,8,False,53,F,Medellín,2026-01-24,1
E015269,2026-03-09 17:01:00,U03709,Portal,Radio Morning Drive,Kids,Mobile,16,False,45,M,Bogotá,2026-03-09,17
E015270,2026-03-09 10:00:00,U00025,Radio,Streaming Exclusive 01,Entertainment,Mobile,55,False,62,F,Other,2026-03-09,10
E015271,2026-01-02 22:08:00,U02500,DITU,Morning News Live,Entertainment,Mobile,50,True,70,F,Cali,2026-01-02,22
E015272,2026-01-21 04:28:00,U01888,TV,Portal Catch-up,News,Smart TV,6,True,40,M,Bogotá,2026-01-21,4
E015273,2026-01-21 10:32:00,U04098,YouTube,Regional Report,Entertainment,Mobile,18,False,24,F,Bogotá,2026-01-21,10
E015274,2026-01-01 13:04:00,U04290,Portal,Radio Morning Drive,Kids,Smart TV,19,False,34,F,Other,2026-01-01,13
E015275,2026-03-01 12:25:00,U00695,DITU,Late Night Desk,News,Mobile,50,True,21,M,Cali,2026-03-01,12
E015276,2026-01-05 21:31:00,U02903,DITU,Streaming Exclusive 02,Entertainment,Mobile,47,False,66,F,Medellín,2026-01-05,21
E015277,2026-03-17 17:21:00,U03611,YouTube,Weekend Special,News,Mobile,1,True,49,F,Bogotá,2026-03-17,17
E015278,2026-02-22 16:48:00,U01304,TV,Radio Morning Drive,Sports,Mobile,27,True,68,F,Bogotá,2026-02-22,16
E015279,2026-03-10 13:20:00,U04669,YouTube,Morning News Live,Novela,Tablet,23,False,59,F,Cali,2026-03-10,13
E015280,2026-02-14 17:50:00,U04461,YouTube,Kids Club,Novela,Tablet,2,False,22,F,Medellín,2026-02-14,17
E015281,2026-03-29 07:45:00,U00861,Radio,Prime Novela B,Novela,Mobile,21,False,73,F,Bogotá,2026-03-29,7
E015282,2026-01-25 08:07:00,U00077,YouTube,Portal Catch-up,Kids,Tablet,1,False,35,M,Barranquilla,2026-01-25,8
E015283,2026-02-20 05:13:00,U02891,TV,Portal Catch-up,News,Mobile,19,True,24,M,Cali,2026-02-20,5
E015284,2026-01-01 14:08:00,U04415,DITU,Weekend Special,Kids,Mobile,11,False,44,Other,Barranquilla,2026-01-01,14
E015285,2026-03-16 23:03:00,U03413,DITU,Streaming Exclusive 01,Entertainment,Smart TV,22,True,29,M,Cali,2026-03-16,23
E015286,2026-02-21 02:54:00,U03798,DITU,Prime Novela A,Documentary,Smart TV,42,False,19,M,Cali,2026-02-21,2
E015287,2026-01-16 19:57:00,U03600,Portal,Weekend Special,Documentary,Mobile,26,False,52,F,Bogotá,2026-01-16,19
E015288,2026-03-15 14:01:00,U00732,YouTube,Radio Morning Drive,News,Desktop,1,True,40,F,Bogotá,2026-03-15,14
E015289,2026-03-31 00:43:00,U00337,YouTube,Prime Novela B,News,Mobile,8,True,72,F,Cali,2026-03-31,0
E015290,2026-01-07 04:03:00,U00315,YouTube,Prime Novela B,Sports,Desktop,10,False,30,M,Bogotá,2026-01-07,4
E015291,2026-03-18 02:49:00,U04919,YouTube,Radio Morning Drive,Entertainment,Mobile,10,True,65,M,Medellín,2026-03-18,2
E015292,2026-03-08 06:47:00,U04757,Portal,Prime Novela A,Entertainment,Tablet,25,True,49,M,Medellín,2026-03-08,6
E015293,2026-02-01 21:32:00,U04170,TV,Late Night Desk,News,Smart TV,34,False,55,M,Other,2026-02-01,21
E015294,2026-02-27 02:36:00,U00336,TV,Talk Show Central,Sports,Desktop,35,False,63,F,Cali,2026-02-27,2
E015295,2026-03-12 16:28:00,U04444,TV,Radio Morning Drive,Sports,Smart TV,27,True,42,F,Cali,2026-03-12,16
E015296,2026-02-13 03:24:00,U04869,Portal,Late Night Desk,Novela,Desktop,15,False,70,M,Other,2026-02-13,3
E015297,2026-03-01 23:34:00,U03924,Radio,Radio Morning Drive,Novela,Smart TV,29,True,40,F,Bucaramanga,2026-03-01,23
E015298,2026-01-05 08:25:00,U02104,Radio,Talk Show Central,Kids,Smart TV,52,False,23,F,Cali,2026-01-05,8
E015299,2026-03-25 06:39:00,U00466,TV,Regional Report,Sports,Mobile,14,False,73,M,Cali,2026-03-25,6
E015300,2026-03-25 02:54:00,U01768,Radio,Regional Report,Sports,Mobile,23,False,43,M,Bucaramanga,2026-03-25,2
E015301,2026-01-19 22:09:00,U01021,Radio,Late Night Desk,Novela,Smart TV,49,True,19,M,Cali,2026-01-19,22
E015302,2026-02-12 23:16:00,U03251,TV,Regional Report,Documentary,Desktop,33,False,35,F,Bogotá,2026-02-12,23
E015303,2026-01-22 11:38:00,U04414,YouTube,Prime Novela B,Novela,Smart TV,12,True,58,F,Barranquilla,2026-01-22,11
E015304,2026-02-05 23:09:00,U02481,Radio,Streaming Exclusive 02,Kids,Smart TV,52,False,54,F,Other,2026-02-05,23
E015305,2026-01-25 18:35:00,U00241,DITU,Kids Club,Documentary,Smart TV,33,False,24,F,Bogotá,2026-01-25,18
E015306,2026-03-19 12:47:00,U01951,Radio,Radio Morning Drive,Novela,Desktop,37,False,70,M,Other,2026-03-19,12
E015307,2026-03-04 12:40:00,U03999,YouTube,Weekend Special,Documentary,Smart TV,14,False,59,M,Medellín,2026-03-04,12
E015308,2026-03-18 02:26:00,U03201,DITU,Regional Report,Kids,Smart TV,23,False,70,M,Bucaramanga,2026-03-18,2
E015309,2026-03-13 08:39:00,U00204,TV,Prime Novela B,News,Smart TV,33,True,57,M,Bucaramanga,2026-03-13,8
E015310,2026-03-07 10:53:00,U01751,TV,Match Night,Novela,Smart TV,22,False,70,F,Medellín,2026-03-07,10
E015311,2026-01-15 23:58:00,U01760,YouTube,Radio Morning Drive,Sports,Mobile,10,False,50,F,Bogotá,2026-01-15,23
E015312,2026-03-16 15:25:00,U00172,DITU,Morning News Live,News,Mobile,39,False,21,F,Medellín,2026-03-16,15
E015313,2026-03-12 11:28:00,U01749,DITU,Streaming Exclusive 02,Documentary,Smart TV,52,False,63,M,Bogotá,2026-03-12,11
E015314,2026-01-12 04:32:00,U04124,Radio,Regional Report,Entertainment,Smart TV,1,False,31,M,Medellín,2026-01-12,4
E015315,2026-01-08 21:33:00,U00651,TV,Prime Novela A,News,Desktop,9,False,44,M,Bogotá,2026-01-08,21
E015316,2026-03-10 11:34:00,U02574,DITU,Kids Club,Novela,Smart TV,56,False,39,M,Medellín,2026-03-10,11
E015317,2026-02-05 02:47:00,U03284,Radio,Morning News Live,Sports,Smart TV,49,False,21,F,Other,2026-02-05,2
E015318,2026-01-30 12:33:00,U03434,Radio,Kids Club,Documentary,Smart TV,31,False,35,F,Bogotá,2026-01-30,12
E015319,2026-02-05 16:29:00,U01650,Portal,Prime Novela B,Kids,Smart TV,18,False,65,F,Medellín,2026-02-05,16
E015320,2026-03-20 01:47:00,U02876,DITU,Talk Show Central,Novela,Mobile,48,False,46,M,Barranquilla,2026-03-20,1
E015321,2026-02-02 17:35:00,U03615,TV,Radio Morning Drive,Entertainment,Mobile,43,False,60,M,Medellín,2026-02-02,17
E015322,2026-02-03 07:41:00,U03071,Portal,Kids Club,Documentary,Mobile,13,True,40,M,Bogotá,2026-02-03,7
E015323,2026-02-05 22:25:00,U04190,Portal,Prime Novela B,Kids,Radio set,31,False,69,M,Medellín,2026-02-05,22
E015324,2026-01-05 21:17:00,U01095,YouTube,Weekend Special,Novela,Tablet,16,False,35,F,Bogotá,2026-01-05,21
E015325,2026-01-04 08:54:00,U00540,DITU,YouTube Clip Hour,Novela,Desktop,21,False,17,M,Cali,2026-01-04,8
E015326,2026-02-07 07:03:00,U04674,YouTube,Streaming Exclusive 01,Sports,Smart TV,7,False,67,M,Cali,2026-02-07,7
E015327,2026-01-02 12:19:00,U03672,YouTube,Prime Novela A,Novela,Mobile,21,True,21,M,Medellín,2026-01-02,12
E015328,2026-03-10 02:38:00,U02239,Radio,Streaming Exclusive 02,News,Smart TV,68,True,44,M,Bogotá,2026-03-10,2
E015329,2026-02-08 04:40:00,U02853,TV,Morning News Live,Entertainment,Mobile,24,False,22,M,Cali,2026-02-08,4
E015330,2026-02-15 02:00:00,U04601,TV,Weekend Special,Kids,Smart TV,38,True,74,F,Bogotá,2026-02-15,2
E015331,2026-01-31 05:54:00,U04335,DITU,Radio Morning Drive,Entertainment,Smart TV,44,True,70,F,Medellín,2026-01-31,5
E015332,2026-03-10 17:26:00,U04035,Portal,Prime Novela A,Documentary,Smart TV,17,True,41,F,Medellín,2026-03-10,17
E015333,2026-02-08 11:25:00,U02955,Radio,YouTube Clip Hour,Documentary,Mobile,43,False,32,F,Other,2026-02-08,11
E015334,2026-01-04 04:11:00,U03601,TV,Weekend Special,Sports,Mobile,8,False,42,M,Cali,2026-01-04,4
E015335,2026-02-13 22:44:00,U02902,YouTube,Portal Catch-up,Novela,Mobile,9,False,63,F,Bogotá,2026-02-13,22
E015336,2026-01-16 22:40:00,U02301,YouTube,Portal Catch-up,Entertainment,Smart TV,7,False,31,F,Medellín,2026-01-16,22
E015337,2026-02-23 13:15:00,U03369,TV,YouTube Clip Hour,News,Tablet,37,False,40,M,Bogotá,2026-02-23,13
E015338,2026-02-20 17:23:00,U00114,Portal,Portal Catch-up,Documentary,Desktop,20,True,43,F,Bucaramanga,2026-02-20,17
E015339,2026-02-12 17:04:00,U04133,DITU,Streaming Exclusive 02,Entertainment,Smart TV,33,False,59,F,Other,2026-02-12,17
E015340,2026-02-04 16:16:00,U01577,Radio,Radio Morning Drive,News,Mobile,62,False,48,M,Cali,2026-02-04,16
E015341,2026-02-23 15:19:00,U02726,YouTube,Match Night,Kids,Radio set,1,True,52,M,Medellín,2026-02-23,15
E015342,2026-03-03 05:10:00,U03325,Portal,YouTube Clip Hour,Kids,Mobile,8,False,41,F,Medellín,2026-03-03,5
E015343,2026-03-21 01:43:00,U01639,TV,Regional Report,Entertainment,Mobile,40,False,26,F,Barranquilla,2026-03-21,1
E015344,2026-03-28 15:07:00,U01654,DITU,Streaming Exclusive 01,Novela,Smart TV,49,True,51,M,Medellín,2026-03-28,15
E015345,2026-01-08 11:35:00,U00885,DITU,Morning News Live,Kids,Tablet,9,False,63,F,Bogotá,2026-01-08,11
